# BUSCO version is: 5.2.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3551at7147	Complete	NT_033777.3	4493406	4538428	-	1054.6	582	https://www.orthodb.org/v10?query=3551at7147	Guanylate cyclase
3553at7147	Complete	NT_033777.3	6646989	6655791	+	2332.3	1336	https://www.orthodb.org/v10?query=3553at7147	Transcription initiation factor TFIID subunit
3556at7147	Complete	NT_033778.4	7273274	7277881	-	1446.6	900	https://www.orthodb.org/v10?query=3556at7147	Zinc finger, PHD-type
3560at7147	Complete	NT_033778.4	15318582	15322019	-	997.7	612	https://www.orthodb.org/v10?query=3560at7147	Rab-GTPase-TBC domain
3562at7147	Complete	NT_037436.4	3173265	3178278	-	1007.8	709	https://www.orthodb.org/v10?query=3562at7147	Immunoglobulin-like domain
3585at7147	Complete	NT_033777.3	29675729	29680174	+	1528.4	1018	https://www.orthodb.org/v10?query=3585at7147	Condensin complex subunit 1
3601at7147	Complete	NT_033777.3	9240853	9245752	-	1809.4	1051	https://www.orthodb.org/v10?query=3601at7147	WD40-repeat-containing domain
3605at7147	Complete	NC_004354.4	15389623	15411102	-	1288.9	659	https://www.orthodb.org/v10?query=3605at7147	Cyclic nucleotide-binding, conserved site
3644at7147	Complete	NT_033778.4	14498815	14503363	-	2153.2	1241	https://www.orthodb.org/v10?query=3644at7147	cleavage and polyadenylation specificity factor subunit 1
3647at7147	Complete	NT_033779.5	404535	407890	+	1621.8	921	https://www.orthodb.org/v10?query=3647at7147	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
3679at7147	Complete	NT_033779.5	11116138	11120137	-	1768.2	984	https://www.orthodb.org/v10?query=3679at7147	Cation-transporting ATPase
3700at7147	Complete	NT_033779.5	5525948	5535753	+	1002.6	892	https://www.orthodb.org/v10?query=3700at7147	tRNA (guanine-N(7)-)-methyltransferase
3707at7147	Complete	NC_004354.4	19252724	19261049	-	1514.6	967	https://www.orthodb.org/v10?query=3707at7147	rapamycin-insensitive companion of mTOR
3716at7147	Complete	NC_004354.4	6268103	6274420	+	2811.7	1573	https://www.orthodb.org/v10?query=3716at7147	Transcription elongation factor spt6
3724at7147	Complete	NT_033779.5	18130830	18137930	-	1408.0	772	https://www.orthodb.org/v10?query=3724at7147	ring canal kelch protein
3746at7147	Complete	NT_037436.4	7111284	7122953	+	1004.7	1124	https://www.orthodb.org/v10?query=3746at7147	formin-J
3753at7147	Complete	NT_033778.4	12039118	12042579	+	2078.9	982	https://www.orthodb.org/v10?query=3753at7147	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
3786at7147	Complete	NC_004354.4	9276127	9282948	-	1723.6	1211	https://www.orthodb.org/v10?query=3786at7147	maestro heat-like repeat-containing protein family member 1
3789at7147	Complete	NT_033778.4	17539321	17544105	+	931.4	862	https://www.orthodb.org/v10?query=3789at7147	C2 domain
3831at7147	Complete	NT_033779.5	438424	447245	+	1121.8	807	https://www.orthodb.org/v10?query=3831at7147	FERM domain
3841at7147	Complete	NT_033778.4	24394249	24401368	-	1510.6	846	https://www.orthodb.org/v10?query=3841at7147	serine/threonine-protein kinase 10 isoform X1
3842at7147	Complete	NT_033778.4	8934619	8939752	-	1231.9	960	https://www.orthodb.org/v10?query=3842at7147	FANCI solenoid 2 domain
3861at7147	Complete	NT_033777.3	23769042	23772761	-	1580.3	909	https://www.orthodb.org/v10?query=3861at7147	helicase SKI2W
3868at7147	Complete	NC_004354.4	13692559	13717602	+	775.8	375	https://www.orthodb.org/v10?query=3868at7147	cytosolic carboxypeptidase NnaD isoform X1
3869at7147	Complete	NT_033778.4	16948718	16955154	-	794.2	813	https://www.orthodb.org/v10?query=3869at7147	Paired amphipathic helix
3884at7147	Complete	NT_033778.4	17416318	17419467	-	1152.1	753	https://www.orthodb.org/v10?query=3884at7147	Sterile alpha motif domain
3915at7147	Complete	NT_033778.4	19235515	19243316	+	2149.5	1321	https://www.orthodb.org/v10?query=3915at7147	FERM domain
3921at7147	Complete	NT_033777.3	6437655	6445697	+	1380.8	930	https://www.orthodb.org/v10?query=3921at7147	Histone-lysine N-methyltransferase, H3 lysine-79 specific
3935at7147	Complete	NT_033777.3	24669543	24707406	+	1895.2	936	https://www.orthodb.org/v10?query=3935at7147	Calcium-activated potassium channel alpha chain
3937at7147	Complete	NT_033777.3	27257308	27263391	-	1329.6	932	https://www.orthodb.org/v10?query=3937at7147	Zinc finger, MYM-type
4013at7147	Complete	NT_033778.4	7677644	7688293	-	1582.4	905	https://www.orthodb.org/v10?query=4013at7147	Leucine-rich repeat
4015at7147	Complete	NT_037436.4	25109344	25114726	+	910.7	894	https://www.orthodb.org/v10?query=4015at7147	Histone-lysine N-methyltransferase
4035at7147	Complete	NT_033777.3	10837855	10848475	+	688.0	473	https://www.orthodb.org/v10?query=4035at7147	Cadherin
4042at7147	Complete	NT_033777.3	21770531	21775332	-	1758.8	1004	https://www.orthodb.org/v10?query=4042at7147	Gamma-aminobutyric acid type B receptor subunit 2
4053at7147	Complete	NT_033779.5	8191141	8196736	-	1713.4	885	https://www.orthodb.org/v10?query=4053at7147	Phosphorylase b kinase regulatory subunit
4076at7147	Complete	NT_033778.4	23371907	23376913	-	863.9	1412	https://www.orthodb.org/v10?query=4076at7147	golgin subfamily A member 4
4133at7147	Complete	NC_004354.4	8593495	8600624	+	2234.1	1252	https://www.orthodb.org/v10?query=4133at7147	uDENN domain
4145at7147	Complete	NC_004353.4	134528	142791	+	1528.6	897	https://www.orthodb.org/v10?query=4145at7147	Cation-transporting ATPase
4163at7147	Complete	NT_033778.4	19487159	19491735	-	1993.2	1148	https://www.orthodb.org/v10?query=4163at7147	Outer segment 6
4165at7147	Complete	NT_037436.4	12735152	12740993	+	1377.7	967	https://www.orthodb.org/v10?query=4165at7147	Immunoglobulin-like domain
4190at7147	Complete	NC_004354.4	15929350	15933537	-	1654.1	960	https://www.orthodb.org/v10?query=4190at7147	Ran-binding protein 16
4208at7147	Complete	NT_033779.5	2147646	2151425	+	1560.5	957	https://www.orthodb.org/v10?query=4208at7147	tubulin-specific chaperone D
4218at7147	Complete	NC_004354.4	17739273	17751248	+	1201.8	909	https://www.orthodb.org/v10?query=4218at7147	Ras GTPase-activating domain
4227at7147	Complete	NT_033778.4	8893944	8898573	+	1434.0	908	https://www.orthodb.org/v10?query=4227at7147	WD40-repeat-containing domain
4233at7147	Complete	NT_033777.3	4381976	4386758	+	1993.1	1081	https://www.orthodb.org/v10?query=4233at7147	Immunoglobulin-like domain
4244at7147	Complete	NT_033778.4	9098593	9103115	+	1120.0	980	https://www.orthodb.org/v10?query=4244at7147	Tetratricopeptide repeat
4262at7147	Complete	NT_037436.4	1641199	1644956	-	2100.4	1083	https://www.orthodb.org/v10?query=4262at7147	Coatomer subunit alpha
4270at7147	Complete	NC_004354.4	6805909	6811568	+	1615.4	863	https://www.orthodb.org/v10?query=4270at7147	Coronin
4283at7147	Complete	NT_033778.4	15864524	15869005	-	1212.5	1105	https://www.orthodb.org/v10?query=4283at7147	Telomere-associated protein RIF1
4291at7147	Complete	NT_033778.4	23909697	23924905	+	1679.9	913	https://www.orthodb.org/v10?query=4291at7147	solute carrier family 12 member 4 isoform X1
4293at7147	Complete	NT_037436.4	1716434	1723931	-	910.6	709	https://www.orthodb.org/v10?query=4293at7147	EGF-like, conserved site
4298at7147	Complete	NT_033777.3	23230454	23245407	-	1543.0	858	https://www.orthodb.org/v10?query=4298at7147	endoplasmic reticulum aminopeptidase 2 isoform X1
4304at7147	Complete	NT_033777.3	27599037	27606997	-	1703.1	968	https://www.orthodb.org/v10?query=4304at7147	EGF-like, conserved site
4336at7147	Complete	NC_004354.4	16753467	16780013	-	1497.8	981	https://www.orthodb.org/v10?query=4336at7147	Integrin alpha chain
4344at7147	Complete	NC_004354.4	16313881	16317609	+	875.3	810	https://www.orthodb.org/v10?query=4344at7147	WASH complex subunit 7
4355at7147	Complete	NT_037436.4	11775726	11788211	-	2062.4	1230	https://www.orthodb.org/v10?query=4355at7147	Phosphatidylinositol 3-/4-kinase, catalytic domain
4382at7147	Complete	NC_004353.4	331708	355465	-	1712.9	879	https://www.orthodb.org/v10?query=4382at7147	Calcium-transporting ATPase
4396at7147	Complete	NT_033778.4	24744266	24756084	+	968.5	545	https://www.orthodb.org/v10?query=4396at7147	Ubiquitin specific protease, conserved site
4401at7147	Complete	NC_004354.4	12636160	12653199	+	533.9	317	https://www.orthodb.org/v10?query=4401at7147	WD40 repeat
4408at7147	Complete	NT_033779.5	13013617	13018055	-	1187.6	736	https://www.orthodb.org/v10?query=4408at7147	ubiquitin conjugation factor E4 B
4416at7147	Complete	NT_033779.5	19503131	19508185	-	1332.1	852	https://www.orthodb.org/v10?query=4416at7147	rho guanine nucleotide exchange factor 18
4451at7147	Complete	NC_004354.4	13619565	13623469	-	783.3	612	https://www.orthodb.org/v10?query=4451at7147	RRP12-like protein
4453at7147	Complete	NT_033779.5	753094	760903	+	1308.5	781	https://www.orthodb.org/v10?query=4453at7147	Gamma-aminobutyric acid type B receptor
4461at7147	Complete	NT_033778.4	21482224	21486701	+	1218.2	976	https://www.orthodb.org/v10?query=4461at7147	Zinc finger FYVE domain-containing protein
4496at7147	Complete	NT_037436.4	15984388	15987717	-	1779.2	891	https://www.orthodb.org/v10?query=4496at7147	DNA polymerase
4497at7147	Complete	NT_033777.3	14570735	14574872	-	855.7	685	https://www.orthodb.org/v10?query=4497at7147	Zinc finger C2H2 superfamily
4538at7147	Complete	NT_033778.4	12556571	12563115	+	2019.5	1158	https://www.orthodb.org/v10?query=4538at7147	Immunoglobulin-like domain
4541at7147	Complete	NT_037436.4	8998454	9002125	+	1520.9	893	https://www.orthodb.org/v10?query=4541at7147	ubiquitin-protein ligase E3B
4551at7147	Complete	NT_033777.3	19039511	19044239	+	377.4	760	https://www.orthodb.org/v10?query=4551at7147	nuclear receptor coactivator 6
4568at7147	Complete	NC_004354.4	16626165	16632914	-	1914.4	1147	https://www.orthodb.org/v10?query=4568at7147	rho-associated protein kinase 1 isoform X1
4573at7147	Complete	NT_037436.4	15154667	15158486	-	1204.5	799	https://www.orthodb.org/v10?query=4573at7147	DNA mismatch repair protein MutS, core
4612at7147	Complete	NT_037436.4	2601638	2611950	-	1350.9	692	https://www.orthodb.org/v10?query=4612at7147	peroxidasin
4661at7147	Complete	NT_033778.4	8573677	8583623	-	1058.2	676	https://www.orthodb.org/v10?query=4661at7147	PAN/Apple domain
4736at7147	Complete	NT_033777.3	5850523	5855907	-	1396.9	915	https://www.orthodb.org/v10?query=4736at7147	protein dispatched
4794at7147	Complete	NT_033777.3	13052408	13056427	+	1800.3	973	https://www.orthodb.org/v10?query=4794at7147	DNA damage-binding protein 1
4796at7147	Complete	NT_037436.4	593556	598570	+	2097.1	1203	https://www.orthodb.org/v10?query=4796at7147	Mediator of RNA polymerase II transcription subunit 14
4801at7147	Complete	NC_004354.4	1290448	1308122	-	1785.4	942	https://www.orthodb.org/v10?query=4801at7147	Formin, FH3 domain
4853at7147	Complete	NT_037436.4	13929848	13934189	+	1455.2	938	https://www.orthodb.org/v10?query=4853at7147	dynactin subunit 1
4860at7147	Complete	NT_037436.4	8894690	8903679	-	885.2	537	https://www.orthodb.org/v10?query=4860at7147	Ankyrin repeat-containing domain
4872at7147	Complete	NC_004354.4	20934952	20939377	+	1570.0	983	https://www.orthodb.org/v10?query=4872at7147	Niemann-Pick C1 protein
4886at7147	Complete	NT_037436.4	11993755	11998049	-	883.4	1197	https://www.orthodb.org/v10?query=4886at7147	Gamma-tubulin complex component
4922at7147	Complete	NT_033778.4	18554335	18610731	-	959.1	804	https://www.orthodb.org/v10?query=4922at7147	Dbl homology (DH) domain
4924at7147	Complete	NT_037436.4	12068137	12080959	-	1102.3	786	https://www.orthodb.org/v10?query=4924at7147	Thrombospondin type-1 (TSP1) repeat
4939at7147	Complete	NT_033779.5	8479633	8488211	+	1562.7	761	https://www.orthodb.org/v10?query=4939at7147	Myosin IB heavy chain
4953at7147	Complete	NT_033778.4	14062328	14092159	-	1230.8	831	https://www.orthodb.org/v10?query=4953at7147	Ankyrin repeat-containing domain
4986at7147	Complete	NT_037436.4	3091616	3097746	-	1753.2	808	https://www.orthodb.org/v10?query=4986at7147	Chitin binding domain
5008at7147	Complete	NT_033777.3	24349307	24355774	+	1332.1	771	https://www.orthodb.org/v10?query=5008at7147	C2 domain
5032at7147	Complete	NT_033777.3	20629749	20633437	-	1080.5	791	https://www.orthodb.org/v10?query=5032at7147	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform
5041at7147	Complete	NT_033779.5	2323765	2357873	+	1297.4	1103	https://www.orthodb.org/v10?query=5041at7147	EGF-like calcium-binding, conserved site
5086at7147	Complete	NC_004353.4	611402	620354	+	1675.1	878	https://www.orthodb.org/v10?query=5086at7147	Fibronectin type III
5100at7147	Complete	NC_004354.4	13801678	13811169	+	982.4	578	https://www.orthodb.org/v10?query=5100at7147	Sn1-specific diacylglycerol lipase alpha
5132at7147	Complete	NT_033777.3	3849497	3867634	+	1503.5	929	https://www.orthodb.org/v10?query=5132at7147	Ankyrin repeat-containing domain
5170at7147	Complete	NT_033779.5	19447740	19452284	-	1901.9	1033	https://www.orthodb.org/v10?query=5170at7147	DNA topoisomerase 2
5172at7147	Complete	NT_033777.3	18179919	18183345	-	1300.3	828	https://www.orthodb.org/v10?query=5172at7147	importin-13
5188at7147	Complete	NC_004354.4	9040010	9053273	+	875.6	504	https://www.orthodb.org/v10?query=5188at7147	SH3 domain
5195at7147	Complete	NC_004354.4	10220548	10229693	+	2114.4	1160	https://www.orthodb.org/v10?query=5195at7147	ral GTPase-activating protein subunit beta isoform X1
5203at7147	Complete	NT_033777.3	11737028	11741656	-	1085.4	686	https://www.orthodb.org/v10?query=5203at7147	ATP-dependent DNA helicase RecQ, zinc-binding domain
5223at7147	Complete	NT_033778.4	13198998	13202590	+	1678.9	859	https://www.orthodb.org/v10?query=5223at7147	valine--tRNA ligase
5264at7147	Complete	NC_004354.4	13264984	13276547	-	1119.5	687	https://www.orthodb.org/v10?query=5264at7147	Histone deacetylase
5281at7147	Complete	NT_033779.5	7015130	7023704	-	1706.3	1059	https://www.orthodb.org/v10?query=5281at7147	PurM-like, C-terminal domain
5309at7147	Complete	NT_033778.4	15994230	15999962	-	1944.7	945	https://www.orthodb.org/v10?query=5309at7147	ATP-citrate synthase
5354at7147	Complete	NC_004354.4	9319491	9324355	+	1803.1	1088	https://www.orthodb.org/v10?query=5354at7147	von Willebrand factor A domain-containing protein 8
5382at7147	Complete	NC_004354.4	16350585	16354779	+	1674.9	983	https://www.orthodb.org/v10?query=5382at7147	Phosphoinositide phospholipase C
5385at7147	Complete	NT_033779.5	14600681	14688677	-	788.0	781	https://www.orthodb.org/v10?query=5385at7147	protein outspread isoform X1
5394at7147	Complete	NC_004354.4	11993499	11998500	-	1641.2	948	https://www.orthodb.org/v10?query=5394at7147	C-type lectin-like
5396at7147	Complete	NT_033778.4	17775250	17781109	-	1908.0	1223	https://www.orthodb.org/v10?query=5396at7147	Putative 1-phosphatidylinositol 3-phosphate 5-kinase
5439at7147	Complete	NT_033779.5	8404284	8407920	+	1561.3	845	https://www.orthodb.org/v10?query=5439at7147	exportin-1
5446at7147	Complete	NT_033779.5	8438375	8442306	+	955.5	823	https://www.orthodb.org/v10?query=5446at7147	XPG/Rad2 endonuclease
5461at7147	Complete	NT_033778.4	22904277	22914599	+	1183.6	859	https://www.orthodb.org/v10?query=5461at7147	EGF-like, conserved site
5469at7147	Complete	NT_033777.3	24058400	24062718	+	1968.8	1062	https://www.orthodb.org/v10?query=5469at7147	Structural maintenance of chromosomes protein
5481at7147	Complete	NT_033778.4	23929233	23932783	-	1638.3	796	https://www.orthodb.org/v10?query=5481at7147	Calcium-transporting ATPase
5504at7147	Complete	NT_033779.5	10358309	10362405	-	2045.9	1063	https://www.orthodb.org/v10?query=5504at7147	cullin-associated NEDD8-dissociated protein 1
5553at7147	Complete	NT_033777.3	7235637	7240683	+	455.8	504	https://www.orthodb.org/v10?query=5553at7147	Chitin binding domain
5561at7147	Complete	NT_033779.5	16821326	16825065	-	1454.6	825	https://www.orthodb.org/v10?query=5561at7147	exportin-2
5566at7147	Complete	NT_033778.4	21988288	22005200	-	1137.3	653	https://www.orthodb.org/v10?query=5566at7147	CUB domain
5585at7147	Complete	NT_033778.4	21299903	21308993	+	1935.4	1044	https://www.orthodb.org/v10?query=5585at7147	Ankyrin repeat-containing domain
5593at7147	Complete	NT_033777.3	24130665	24134325	+	773.0	646	https://www.orthodb.org/v10?query=5593at7147	hamartin
5630at7147	Complete	NC_004354.4	2345536	2349398	-	374.4	570	https://www.orthodb.org/v10?query=5630at7147	mucin-5AC
5732at7147	Complete	NT_033779.5	15752356	15755573	+	1659.5	823	https://www.orthodb.org/v10?query=5732at7147	ATP-dependent RNA helicase Ski2, C-terminal
5770at7147	Complete	NT_037436.4	23002307	23038154	+	1207.1	808	https://www.orthodb.org/v10?query=5770at7147	Immunoglobulin-like domain
5771at7147	Complete	NT_037436.4	9884605	9888568	-	1802.1	929	https://www.orthodb.org/v10?query=5771at7147	transcription initiation factor TFIID subunit 2
5799at7147	Complete	NT_037436.4	15001836	15011519	-	842.8	701	https://www.orthodb.org/v10?query=5799at7147	reversion-inducing cysteine-rich protein with Kazal motifs
5848at7147	Complete	NC_004354.4	6084791	6089705	-	1406.2	842	https://www.orthodb.org/v10?query=5848at7147	WD40-repeat-containing domain
5853at7147	Complete	NT_033778.4	15682855	15687294	+	1182.8	834	https://www.orthodb.org/v10?query=5853at7147	importin-11
5858at7147	Complete	NT_033777.3	4649686	4654085	+	1846.7	996	https://www.orthodb.org/v10?query=5858at7147	importin-5
5868at7147	Complete	NT_033777.3	29142214	29145491	+	1330.1	809	https://www.orthodb.org/v10?query=5868at7147	Aminopeptidase
5950at7147	Complete	NT_033779.5	13290686	13301061	+	1849.0	905	https://www.orthodb.org/v10?query=5950at7147	Phospholipid-transporting ATPase
5986at7147	Complete	NC_004354.4	13215619	13256830	-	1007.2	731	https://www.orthodb.org/v10?query=5986at7147	Integrin alpha chain
6006at7147	Complete	NT_037436.4	1731330	1735516	-	1621.2	976	https://www.orthodb.org/v10?query=6006at7147	WD40-repeat-containing domain
6011at7147	Complete	NT_033778.4	14230776	14235191	-	1475.5	757	https://www.orthodb.org/v10?query=6011at7147	Dynamin
6029at7147	Complete	NC_004354.4	5739984	5743835	-	1232.6	658	https://www.orthodb.org/v10?query=6029at7147	integrator complex subunit 6
6036at7147	Complete	NC_004354.4	19647577	19651299	-	1673.0	995	https://www.orthodb.org/v10?query=6036at7147	exportin-5
6066at7147	Complete	NT_037436.4	19343273	19381496	-	1625.0	877	https://www.orthodb.org/v10?query=6066at7147	Low-density lipoprotein (LDL) receptor class A, conserved site
6077at7147	Complete	NT_033777.3	12352377	12356142	-	870.2	607	https://www.orthodb.org/v10?query=6077at7147	THAP-type zinc finger
6097at7147	Complete	NT_033777.3	14592280	14607494	+	1061.1	756	https://www.orthodb.org/v10?query=6097at7147	DBB domain
6114at7147	Complete	NT_033779.5	15757098	15760558	-	1438.9	761	https://www.orthodb.org/v10?query=6114at7147	Carboxylesterase, type B
